proxy_fusion_name	sample	prog	num_reads	validated_fusion	matched_illumina	other_illumina
MCF7|H3F3B--ACTG1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|H3F3B--CKS2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|H3F3B--CYC1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|H3F3B--DSCAM	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|H3F3B--EEF2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|H3F3B--FAM162A	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|H3F3B--IQCG	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|H3F3B--LTBP1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|H3F3B--MYL12B	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|H3F3B--NKIRAS1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|H3F3B--P4HB	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|H3F3B--PABPC1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|H3F3B--PCBP1-AS1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|H3F3B--RP11-318A15.7	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|H3F3B--RPL10A	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|H3F3B--RPL18	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|H3F3B--RPL28	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|H3F3B--RPL37A	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|H3F3B--TMSB4X	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|H3F3B--UQCRB	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HDAC1--ENY2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HDAC1--PIN4	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HDAC1--RPL30	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HDAC1--RPL38	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HDAC1--TFF1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HDGF--KRT18	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HDGF--RPL13	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HDGF--RPS17	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HEATR6--IL6ST	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HERC2--AC012005.3	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HERC2--EEF1A1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HES4--UBC	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HINT1--RPL30	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HIST2H2AA4--CSTB	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HIST2H2AA4--RPL12	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HIST2H2AA4--RPS6	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HIST2H2BE--OAZ1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HIST2H2BE--RPS29	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HIST2H2BE--TMSB4X	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HMGB1--ACACA	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HMGB1--ANKRD11	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HMGB1--ANP32B	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HMGB1--ATP5E	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HMGB1--NPM1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HMGB1--RPL13	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HMGB1--SEPHS2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HMGB1--TFF1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HMGN1--COX6C	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HMGN1--RPL14	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HMGN1--RPL29	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HMGN1--RPL37	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HMGN1--RPL8	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HMGN1--RPS3A	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HMGN1--SPTSSB	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HMGN2--ALDOA	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HMGN2--EEF1A1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HMGN2--FAM168A	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HMGN2--RNF212B	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HMGN2--RPL37A	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HMGN2--RPL8	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HMGN2--RPLP1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HMGN2--RPS29	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HMGN2--TFF1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HMGN2P6--HS3ST4	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|SUMO2--EEF1B2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HN1--IQCG	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HN1--RPL13A	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HN1--RPS11	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HN1--SUMO2P1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HN1L--RBPJ	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HNRNPA1P48--GAREM	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HNRNPA2B1--BCAP29	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HNRNPA2B1--HNRNPK	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HNRNPA2B1--HSPB1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HNRNPA3--EEF1A1P5	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HNRNPA3--NKIRAS1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HNRNPA3--RPL8	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HNRNPC--EEF2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HNRNPC--HSPD1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HNRNPC--RPS19	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HNRNPC--RPS2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HNRNPC--RPS27A	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HNRNPF--CD81	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HNRNPF--H2AFZ	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HNRNPK--RPL7A	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HNRNPR--OOEP	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HNRNPR--RPS19	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HNRNPUL1--IQCG	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HNRNPUL1--PTMA	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HNRNPUL1--RPS19	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HNRNPUL1--TFF1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HNRNPUL2-BSCL2--NUDCD3	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HOMEZ--CTA-292E10.9	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HOOK2--PARP10	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HOOK2--RPL30	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSBP1--CD24	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSBP1--EEF1A1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSBP1--GNB2L1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSBP1--IL6ST	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSBP1--PPIA	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSBP1--RP11-761B3.1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSBP1--RPL13	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSBP1--RPL38	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSF5--SET	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSP90AA1--ACTB	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSP90AA1--ANKUB1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSP90AA1--CAND2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSP90AA1--MORF4L1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSP90AA1--NDUFB4	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSP90AA1--RP11-848P1.9	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSP90AA1--RPL13	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSP90AA1--RPL23A	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSP90AA1--RPL24	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSP90AA1--RPL30	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSP90AA1--RPL35	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSP90AA1--RPS11	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSP90AA1--RPS2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSP90AA1--RPS21	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSP90AA1--STX16	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSP90AA1--TFF1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSP90AB1--TMSB4X	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSP90B1--CALM3	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSP90B1--HSPD1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSP90B1--RPS29	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSPA1A--ACTB	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSPA8--EEF1A2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSPA8--GAPDH	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSPA8--GNB2L1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSPA8--HNRNPH1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSPA8--IQCG	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSPA8--PCBP2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSPA8--PFN1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSPA8--RAC1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSPA8--RPL7A	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSPA8--SRI	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSPA8--TFF1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSPA8--VTI1B	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSPB1--AP1S1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSPB1--APOO	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSPB1--ARMCX3	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSPB1--BUD31	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSPB1--PGK1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSPB1--SET	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSPD1--ATP5E	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSPD1--DSCAM	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSPD1--HNRNPA0	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSPD1--HSPB1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSPD1--NPM1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSPD1--RPL30	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSPD1--RPL37A	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSPD1--TMSB4X	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|HSPD1--TOMM7	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IARS2--CH507-513H4.1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IARS2--KIZ	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|ID3--RPL30	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IDH3A--ZC3H15	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IDH3B--RBFOX2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IER3IP1--RPL7A	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IFI27--EEF1A1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IFI27--EIF2B5	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IFI27--GNB2L1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IFI27--HSPB1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IFI27--OOEP	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IFI27--PPDPF	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IFI27--RPS17	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IFI27--RPS18	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IFI6--AL591893.1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IFI6--APEH	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IFI6--ATP5E	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IFI6--C18orf32	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IFI6--CH507-528H12.1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IFI6--CTA-292E10.9	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IFI6--EEF1A2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IFI6--FTL	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IFI6--GLO1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IFI6--H3F3B	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IFI6--PLEKHA7	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IFI6--RBM8A	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IFI6--RPL13	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IFI6--RPL37A	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IFI6--RPL41P1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IFI6--RPL5	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IFI6--RPS29	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IFI6--SEMA3C	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IFI6--SPINT2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IFI6--TSPAN9	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IFITM2--ATP5E	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IFITM2--DGKI	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IFITM2--FTH1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IFITM2--GAPDH	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IFITM2--KRT18	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IFITM2--NME2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IFITM2--NQO1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IFITM2--PLEKHA7	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IGFBP4--RPS18	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IGFBP5--RPL3	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IL4I1--FLJ26850	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IL6ST--NPM1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IL6ST--OOEP	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IL6ST--RPL15P3	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IL6ST--TUBB	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|ILF2--NPM1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|ILF2--RP11-116N8.1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IMMP2L--TMSB4X	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IMMT--KRTAP10-11	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|INCENP--RPLP1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|INO80B-WBP1--RPL30	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IQCG--CTC-554D6.1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IQCG--EEF1A1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IQCG--EIF3H	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IQCG--FAM120A	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IQCG--HSP90AB1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IQCG--NDUFA4	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IQCG--NRF1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IQCG--RPL30	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IQCG--RPL34	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IQCG--RPL35	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IQCG--RPL35AP19	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IQCG--RPS12	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IQCG--RPS18	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IQCG--SET	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IQCG--SKP1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IQCG--TMSB4X	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IQCG--TNPO1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IQCG--YWHAZ	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|IRF2BP2--RBFOX2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|ISG15--ACTB	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|ISG15--ALDOA	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|ISG15--B2M	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|ISG15--EEF1A1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|ISG15--GRN	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|ISG15--HSP90AA1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|ISG15--HSPB1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|ISG15--IFI27	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|ISG15--RPL18	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|ISG15--RPL37	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|ISG15--RPLP0	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|ISG15--SLC25A5	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|ISG15--SLC39A6	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|ISG15--SRP9	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|ISG15--SUMO3	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|ISG15--TRABD2A	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|ISG15--UBC	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|ISG15--YWHAB	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|ITGAE--ACTG1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|JOSD2--RPL35	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|JUP--HNRNPK	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KARS--RPL13	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KCNK1--RPL23	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KCNK6--NECAB1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KCTD14--DSCAM	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KCTD14--IL6ST	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KCTD14--KRT8	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KCTD14--RPS15A	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KCTD2--ATP5HP2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KDELR1--RPL36A	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KDELR1--RPS23	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KDELR1--TFF1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KHDRBS1--CCDC170	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KIAA1191--RPL35	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KIAA1324--KRT19	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KIZ--RPL37	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KIZ--RPS21	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KMT2A--CTNNA1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KMT2A--UBB	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KPNA2--HSPB1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KPNA2--RPS19	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KPNA4--SLC25A6	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KPNB1--RAC1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KPNB1--RPL6P27	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT10--ZFAS1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT8--ANP32B	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT8--AP000350.10	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT18--APPBP2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT18--ARPC1A	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT8--ATP5G2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT18--C14orf132	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT8--CH507-513H4.1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT18--COMT	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT18--COX7B	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT18--COX7C	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT8--CTA-292E10.9	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT8--DGKI	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT18--DPY30	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT18--DUS1L	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT8--EEF1A2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT18--EEF2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT18--EIF3G	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT18--ELOVL5	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT18--ENY2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT8--HMGN1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT18--HNRNPAB	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT8--HOOK2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT18--HSPA5	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT8--IL6ST	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT18--KPNB1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT18--NFIL3	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT18--PCBP2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT18--PGK1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT8--PIN4	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT18--PPDPF	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT8--PPIA	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT18--PPP4C	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT18--PTMA	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT8--RAN	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT18--RP11-287D1.3	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT18--RP11-51O6.1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT18--RP5-1039K5.19	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT8--RPL12	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT8--RPL13	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT18--RPL18A	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT8--RPL27	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT8--RPL31	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT8--RPL34	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT8--RPL37A	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT8--RPL8	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT8--RPS2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT8--RPS23	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT8--RPS29	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT8--RPS9	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT18--SEC11A	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT8--SERP1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT18--SKIL	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT18--SLC25A39	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT18--SPINT2	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT8--SPTSSB	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT8--SRSF9	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT8--TFF1	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT18--THOC7	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT18--TPM4	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT18--UBA52	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT18--UBC	MCF7	fusionseeker	1	FALSE	NA	NA
MCF7|KRT8--UQCRB	MCF7	fusionseeker	1	FALSE	NA	NA
